#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
custom_site_id,lon,lat,gmv_PGA,gsd_PGA,gmv_SA(0.1),gsd_SA(0.1),gmv_SA(0.3),gsd_SA(0.3),gmv_SA(0.5),gsd_SA(0.5),gmv_SA(0.7),gsd_SA(0.7),gmv_SA(1.0),gsd_SA(1.0),gmv_SA(1.5),gsd_SA(1.5)
rb5p6bm3,1.73097E+02,-4.37240E+01,4.79731E-02,1.34437E+00,1.01424E-01,1.35214E+00,9.48299E-02,1.35360E+00,6.54278E-02,1.35915E+00,4.72122E-02,1.36101E+00,3.12640E-02,1.35862E+00,1.76031E-02,1.34857E+00
rb5p707c,1.73106E+02,-4.37240E+01,4.69073E-02,1.34529E+00,9.90895E-02,1.35272E+00,9.27456E-02,1.35421E+00,6.40403E-02,1.35925E+00,4.62332E-02,1.36095E+00,3.06305E-02,1.35836E+00,1.72582E-02,1.34883E+00
rb5p7263,1.73115E+02,-4.37240E+01,4.58670E-02,1.34624E+00,9.68118E-02,1.35334E+00,9.07115E-02,1.35484E+00,6.26862E-02,1.35937E+00,4.52778E-02,1.36091E+00,3.00123E-02,1.35809E+00,1.69214E-02,1.34909E+00
rb5p7831,1.73124E+02,-4.37240E+01,4.48523E-02,1.34723E+00,9.45904E-02,1.35398E+00,8.87274E-02,1.35549E+00,6.13654E-02,1.35951E+00,4.43458E-02,1.36087E+00,2.94092E-02,1.35784E+00,1.65928E-02,1.34939E+00
rb5p78r9,1.73133E+02,-4.37240E+01,4.38631E-02,1.34825E+00,9.24253E-02,1.35466E+00,8.67931E-02,1.35616E+00,6.00778E-02,1.35966E+00,4.34371E-02,1.36083E+00,2.88215E-02,1.35762E+00,1.62724E-02,1.34971E+00
rb5p7bq1,1.73142E+02,-4.37240E+01,4.28991E-02,1.34934E+00,9.03157E-02,1.35536E+00,8.49082E-02,1.35686E+00,5.88230E-02,1.35981E+00,4.25516E-02,1.36082E+00,2.82486E-02,1.35738E+00,1.59601E-02,1.35004E+00
rb5pk0k9,1.73151E+02,-4.37240E+01,4.19601E-02,1.35045E+00,8.82612E-02,1.35610E+00,8.30722E-02,1.35758E+00,5.76007E-02,1.35998E+00,4.16890E-02,1.36081E+00,2.76904E-02,1.35716E+00,1.56558E-02,1.35041E+00
rb5pk273,1.73160E+02,-4.37240E+01,4.10457E-02,1.35161E+00,8.62610E-02,1.35686E+00,8.12843E-02,1.35833E+00,5.64105E-02,1.36018E+00,4.08490E-02,1.36083E+00,2.71468E-02,1.35695E+00,1.53593E-02,1.35078E+00
rb5pk83c,1.73169E+02,-4.37240E+01,4.01555E-02,1.35281E+00,8.43142E-02,1.35765E+00,7.95438E-02,1.35911E+00,5.52518E-02,1.36039E+00,4.00311E-02,1.36085E+00,2.66175E-02,1.35676E+00,1.50706E-02,1.35119E+00
rb5pkb23,1.73178E+02,-4.37240E+01,3.92891E-02,1.35406E+00,8.24198E-02,1.35848E+00,7.78498E-02,1.35991E+00,5.41240E-02,1.36062E+00,3.92350E-02,1.36090E+00,2.61023E-02,1.35657E+00,1.47894E-02,1.35162E+00
rb5pkbqc,1.73187E+02,-4.37240E+01,3.84460E-02,1.35534E+00,8.05769E-02,1.35934E+00,7.62015E-02,1.36073E+00,5.30265E-02,1.36088E+00,3.84603E-02,1.36096E+00,2.56008E-02,1.35640E+00,1.45158E-02,1.35207E+00
rb5pm0m3,1.73196E+02,-4.37240E+01,3.76258E-02,1.35668E+00,7.87842E-02,1.36023E+00,7.45978E-02,1.36160E+00,5.19587E-02,1.36115E+00,3.77064E-02,1.36104E+00,2.51128E-02,1.35625E+00,1.42494E-02,1.35256E+00
rb5pm2k1,1.73205E+02,-4.37240E+01,3.68278E-02,1.35806E+00,7.70407E-02,1.36115E+00,7.30376E-02,1.36248E+00,5.09199E-02,1.36146E+00,3.69729E-02,1.36116E+00,2.46379E-02,1.35612E+00,1.39901E-02,1.35308E+00
rb5pm869,1.73214E+02,-4.37240E+01,3.60517E-02,1.35950E+00,7.53453E-02,1.36211E+00,7.15200E-02,1.36340E+00,4.99093E-02,1.36178E+00,3.62594E-02,1.36130E+00,2.41759E-02,1.35601E+00,1.37378E-02,1.35362E+00
rb5pmb31,1.73223E+02,-4.37240E+01,3.52967E-02,1.36096E+00,7.36966E-02,1.36310E+00,7.00440E-02,1.36435E+00,4.89263E-02,1.36214E+00,3.55652E-02,1.36145E+00,2.37264E-02,1.35593E+00,1.34923E-02,1.35419E+00
rb5pmbr9,1.73232E+02,-4.37240E+01,3.45625E-02,1.36248E+00,7.20935E-02,1.36412E+00,6.86083E-02,1.36533E+00,4.79701E-02,1.36253E+00,3.48899E-02,1.36164E+00,2.32890E-02,1.35586E+00,1.32534E-02,1.35481E+00
rb5pq0q1,1.73241E+02,-4.37240E+01,3.38484E-02,1.36406E+00,7.05347E-02,1.36517E+00,6.72119E-02,1.36634E+00,4.70400E-02,1.36294E+00,3.42330E-02,1.36187E+00,2.28636E-02,1.35583E+00,1.30210E-02,1.35545E+00
rb5pq2kc,1.73250E+02,-4.37240E+01,3.31538E-02,1.36567E+00,6.90191E-02,1.36626E+00,6.58537E-02,1.36739E+00,4.61353E-02,1.36339E+00,3.35940E-02,1.36212E+00,2.24497E-02,1.35583E+00,1.27948E-02,1.35614E+00
rb5pq873,1.73259E+02,-4.37240E+01,3.24782E-02,1.36733E+00,6.75453E-02,1.36739E+00,6.45327E-02,1.36847E+00,4.52552E-02,1.36387E+00,3.29723E-02,1.36240E+00,2.20469E-02,1.35585E+00,1.25746E-02,1.35687E+00
rb5pqb3c,1.73268E+02,-4.37240E+01,3.18211E-02,1.36904E+00,6.61123E-02,1.36854E+00,6.32477E-02,1.36958E+00,4.43990E-02,1.36438E+00,3.23675E-02,1.36271E+00,2.16551E-02,1.35591E+00,1.23604E-02,1.35762E+00
rb5pr023,1.73277E+02,-4.37240E+01,3.11819E-02,1.37080E+00,6.47187E-02,1.36974E+00,6.19977E-02,1.37073E+00,4.35663E-02,1.36494E+00,3.17790E-02,1.36306E+00,2.12738E-02,1.35601E+00,1.21519E-02,1.35842E+00
rb5pr0r1,1.73286E+02,-4.37240E+01,3.05601E-02,1.37260E+00,6.33635E-02,1.37095E+00,6.07817E-02,1.37191E+00,4.27560E-02,1.36553E+00,3.12063E-02,1.36346E+00,2.09027E-02,1.35613E+00,1.19490E-02,1.35927E+00
rb5pr2m9,1.73295E+02,-4.37240E+01,2.99551E-02,1.37444E+00,6.20454E-02,1.37221E+00,5.95985E-02,1.37313E+00,4.19676E-02,1.36617E+00,3.06492E-02,1.36389E+00,2.05415E-02,1.35629E+00,1.17515E-02,1.36014E+00
rb5pr8k1,1.73304E+02,-4.37240E+01,2.93665E-02,1.37634E+00,6.07633E-02,1.37351E+00,5.84472E-02,1.37438E+00,4.12004E-02,1.36684E+00,3.01070E-02,1.36437E+00,2.01900E-02,1.35650E+00,1.15591E-02,1.36108E+00
rb5prb69,1.73313E+02,-4.37240E+01,2.87937E-02,1.37828E+00,5.95161E-02,1.37483E+00,5.73269E-02,1.37567E+00,4.04536E-02,1.36754E+00,2.95792E-02,1.36489E+00,1.98478E-02,1.35672E+00,1.13719E-02,1.36205E+00
rb5r2031,1.73322E+02,-4.37240E+01,2.82477E-02,1.37983E+00,5.83265E-02,1.37580E+00,5.62593E-02,1.37676E+00,3.97427E-02,1.36815E+00,2.90771E-02,1.36534E+00,1.95225E-02,1.35690E+00,1.11941E-02,1.36275E+00
rb5r20rc,1.73331E+02,-4.37240E+01,2.77824E-02,1.37889E+00,5.73052E-02,1.37453E+00,5.53519E-02,1.37650E+00,3.91438E-02,1.36803E+00,2.86565E-02,1.36517E+00,1.92516E-02,1.35646E+00,1.10472E-02,1.36171E+00
rb5r22q3,1.73340E+02,-4.37240E+01,2.73282E-02,1.37800E+00,5.63085E-02,1.37333E+00,5.44659E-02,1.37630E+00,3.85591E-02,1.36795E+00,2.82458E-02,1.36503E+00,1.89871E-02,1.35606E+00,1.09039E-02,1.36070E+00
rb5r28kc,1.73349E+02,-4.37240E+01,2.68847E-02,1.37714E+00,5.53354E-02,1.37218E+00,5.36008E-02,1.37614E+00,3.79881E-02,1.36789E+00,2.78448E-02,1.36492E+00,1.87289E-02,1.35568E+00,1.07638E-02,1.35972E+00
rb5r2b73,1.73358E+02,-4.37240E+01,2.64516E-02,1.37634E+00,5.43854E-02,1.37110E+00,5.27559E-02,1.37602E+00,3.74305E-02,1.36786E+00,2.74531E-02,1.36483E+00,1.84766E-02,1.35533E+00,1.06271E-02,1.35877E+00
rb5r303c,1.73367E+02,-4.37240E+01,2.60286E-02,1.37558E+00,5.34577E-02,1.37007E+00,5.19307E-02,1.37594E+00,3.68857E-02,1.36786E+00,2.70705E-02,1.36477E+00,1.82302E-02,1.35499E+00,1.04935E-02,1.35785E+00
rb5r3229,1.73376E+02,-4.37240E+01,2.56153E-02,1.37487E+00,5.25518E-02,1.36910E+00,5.11245E-02,1.37591E+00,3.63535E-02,1.36789E+00,2.66967E-02,1.36473E+00,1.79895E-02,1.35467E+00,1.03630E-02,1.35695E+00
rb5r32r1,1.73385E+02,-4.37240E+01,2.52116E-02,1.37420E+00,5.16672E-02,1.36819E+00,5.03368E-02,1.37591E+00,3.58335E-02,1.36795E+00,2.63314E-02,1.36472E+00,1.77542E-02,1.35436E+00,1.02354E-02,1.35609E+00
rb5r38m9,1.73394E+02,-4.37240E+01,2.48170E-02,1.37356E+00,5.08031E-02,1.36733E+00,4.95670E-02,1.37594E+00,3.53253E-02,1.36803E+00,2.59744E-02,1.36471E+00,1.75244E-02,1.35408E+00,1.01108E-02,1.35525E+00
rb4rm9gv,1.72161E+02,-4.37150E+01,4.00025E-02,1.34855E+00,8.39055E-02,1.35276E+00,7.92579E-02,1.35680E+00,5.51036E-02,1.36043E+00,3.99583E-02,1.36114E+00,2.65908E-02,1.35728E+00,1.50718E-02,1.34998E+00
rb4rmcfm,1.72170E+02,-4.37150E+01,4.10101E-02,1.34715E+00,8.61042E-02,1.35179E+00,8.12290E-02,1.35590E+00,5.64186E-02,1.36024E+00,4.08883E-02,1.36115E+00,2.71942E-02,1.35758E+00,1.54019E-02,1.34957E+00
rb4rq1bv,1.72179E+02,-4.37150E+01,4.20555E-02,1.34581E+00,8.83854E-02,1.35084E+00,8.32739E-02,1.35503E+00,5.77829E-02,1.36006E+00,4.18532E-02,1.36119E+00,2.78201E-02,1.35790E+00,1.57442E-02,1.34915E+00
rb4rq1zm,1.72188E+02,-4.37150E+01,4.31402E-02,1.34451E+00,9.07530E-02,1.34992E+00,8.53959E-02,1.35418E+00,5.91988E-02,1.35991E+00,4.28546E-02,1.36125E+00,2.84698E-02,1.35824E+00,1.60995E-02,1.34878E+00
rb4rq3yj,1.72197E+02,-4.37150E+01,4.42662E-02,1.34325E+00,9.32109E-02,1.34903E+00,8.75989E-02,1.35336E+00,6.06687E-02,1.35977E+00,4.38942E-02,1.36132E+00,2.91442E-02,1.35858E+00,1.64682E-02,1.34842E+00
rb4rq9ut,1.72206E+02,-4.37150E+01,4.54354E-02,1.34204E+00,9.57633E-02,1.34817E+00,8.98863E-02,1.35256E+00,6.21952E-02,1.35966E+00,4.49738E-02,1.36141E+00,2.98446E-02,1.35894E+00,1.68511E-02,1.34809E+00
rb4rqcgj,1.72215E+02,-4.37150E+01,4.66497E-02,1.34089E+00,9.84145E-02,1.34734E+00,9.22622E-02,1.35178E+00,6.37808E-02,1.35955E+00,4.60953E-02,1.36151E+00,3.05722E-02,1.35930E+00,1.72487E-02,1.34778E+00
rb4rr1ct,1.72224E+02,-4.37150E+01,4.79111E-02,1.33975E+00,1.01169E-01,1.34654E+00,9.47306E-02,1.35103E+00,6.54284E-02,1.35946E+00,4.72606E-02,1.36162E+00,3.13282E-02,1.35966E+00,1.76618E-02,1.34749E+00
rb4rr3bj,1.72233E+02,-4.37150E+01,4.92219E-02,1.33868E+00,1.04031E-01,1.34577E+00,9.72956E-02,1.35029E+00,6.71406E-02,1.35938E+00,4.84718E-02,1.36174E+00,3.21139E-02,1.36003E+00,1.80911E-02,1.34719E+00
rb4rr3yv,1.72242E+02,-4.37150E+01,5.05841E-02,1.33765E+00,1.07006E-01,1.34502E+00,9.99615E-02,1.34957E+00,6.89205E-02,1.35931E+00,4.97308E-02,1.36186E+00,3.29306E-02,1.36040E+00,1.85373E-02,1.34695E+00
rb4rr9vm,1.72251E+02,-4.37150E+01,5.20001E-02,1.33666E+00,1.10098E-01,1.34429E+00,1.02733E-01,1.34888E+00,7.07711E-02,1.35924E+00,5.10399E-02,1.36199E+00,3.37799E-02,1.36076E+00,1.90012E-02,1.34671E+00
rb4rrcgv,1.72260E+02,-4.37150E+01,5.34721E-02,1.33571E+00,1.13313E-01,1.34361E+00,1.05614E-01,1.34819E+00,7.26955E-02,1.35919E+00,5.24012E-02,1.36211E+00,3.46631E-02,1.36113E+00,1.94835E-02,1.34646E+00
rb4x21fm,1.72269E+02,-4.37150E+01,5.50025E-02,1.33480E+00,1.16656E-01,1.34294E+00,1.08610E-01,1.34753E+00,7.46968E-02,1.35914E+00,5.38171E-02,1.36224E+00,3.55817E-02,1.36148E+00,1.99851E-02,1.34622E+00
rb4x23cj,1.72278E+02,-4.37150E+01,5.65937E-02,1.34960E+00,1.20131E-01,1.36681E+00,1.11726E-01,1.36219E+00,7.67783E-02,1.37410E+00,5.52898E-02,1.37731E+00,3.65372E-02,1.37678E+00,2.05067E-02,1.36135E+00
rb4x23zt,1.72287E+02,-4.37150E+01,5.82481E-02,1.34880E+00,1.23744E-01,1.36622E+00,1.14965E-01,1.36157E+00,7.89432E-02,1.37405E+00,5.68217E-02,1.37743E+00,3.75311E-02,1.37711E+00,2.10491E-02,1.36114E+00
rb4x29yj,1.72296E+02,-4.37150E+01,5.99682E-02,1.34805E+00,1.27501E-01,1.36567E+00,1.18334E-01,1.36097E+00,8.11949E-02,1.37401E+00,5.84151E-02,1.37755E+00,3.85649E-02,1.37742E+00,2.16133E-02,1.36094E+00
rb4x2cut,1.72305E+02,-4.37150E+01,6.17562E-02,1.34733E+00,1.31406E-01,1.36514E+00,1.21836E-01,1.36039E+00,8.35365E-02,1.37397E+00,6.00723E-02,1.37767E+00,3.96401E-02,1.37774E+00,2.22000E-02,1.36073E+00
rb4x31gj,1.72314E+02,-4.37150E+01,6.36145E-02,1.34666E+00,1.35464E-01,1.36465E+00,1.25476E-01,1.35983E+00,8.59712E-02,1.37392E+00,6.17955E-02,1.37778E+00,4.07583E-02,1.37803E+00,2.28099E-02,1.36055E+00
rb4x33cv,1.72323E+02,-4.37150E+01,6.55453E-02,1.34603E+00,1.39680E-01,1.36418E+00,1.29260E-01,1.35928E+00,8.85021E-02,1.37388E+00,6.35871E-02,1.37788E+00,4.19209E-02,1.37831E+00,2.34440E-02,1.36037E+00
rb4x39bm,1.72332E+02,-4.37150E+01,6.75507E-02,1.34545E+00,1.44059E-01,1.36375E+00,1.33190E-01,1.35875E+00,9.11321E-02,1.37384E+00,6.54490E-02,1.37798E+00,4.31291E-02,1.37858E+00,2.41028E-02,1.36019E+00
rb4x39yv,1.72341E+02,-4.37150E+01,6.96326E-02,1.34492E+00,1.48604E-01,1.36335E+00,1.37270E-01,1.35824E+00,9.38637E-02,1.37380E+00,6.73831E-02,1.37807E+00,4.43843E-02,1.37883E+00,2.47872E-02,1.36002E+00
rb4x3cvm,1.72350E+02,-4.37150E+01,7.18540E-02,1.34425E+00,1.53456E-01,1.36297E+00,1.41618E-01,1.35747E+00,9.67626E-02,1.37346E+00,6.94296E-02,1.37791E+00,4.57100E-02,1.37884E+00,2.55078E-02,1.35975E+00
rb4x61gv,1.72359E+02,-4.37150E+01,7.41291E-02,1.34374E+00,1.58423E-01,1.36265E+00,1.46076E-01,1.35688E+00,9.97476E-02,1.37327E+00,7.15411E-02,1.37786E+00,4.70791E-02,1.37895E+00,2.62527E-02,1.35955E+00
rb4x63ft,1.72368E+02,-4.37150E+01,7.64955E-02,1.34327E+00,1.63589E-01,1.36237E+00,1.50715E-01,1.35633E+00,1.02854E-01,1.37309E+00,7.37386E-02,1.37781E+00,4.85037E-02,1.37903E+00,2.70276E-02,1.35935E+00
rb4x69cj,1.72377E+02,-4.37150E+01,7.89561E-02,1.34287E+00,1.68960E-01,1.36216E+00,1.55538E-01,1.35582E+00,1.06085E-01,1.37293E+00,7.60247E-02,1.37776E+00,4.99857E-02,1.37911E+00,2.78334E-02,1.35918E+00
rb4x69zt,1.72386E+02,-4.37150E+01,8.15138E-02,1.34253E+00,1.74543E-01,1.36200E+00,1.60552E-01,1.35536E+00,1.09445E-01,1.37277E+00,7.84019E-02,1.37772E+00,5.15266E-02,1.37919E+00,2.86708E-02,1.35901E+00
rb4x6cyj,1.72395E+02,-4.37150E+01,8.41709E-02,1.34225E+00,1.80343E-01,1.36192E+00,1.65762E-01,1.35494E+00,1.12937E-01,1.37263E+00,8.08726E-02,1.37769E+00,5.31277E-02,1.37925E+00,2.95405E-02,1.35887E+00
rb4x71uv,1.72404E+02,-4.37150E+01,8.69298E-02,1.34205E+00,1.86365E-01,1.36190E+00,1.71172E-01,1.35457E+00,1.16564E-01,1.37251E+00,8.34385E-02,1.37766E+00,5.47902E-02,1.37931E+00,3.04430E-02,1.35876E+00
rb4x73gm,1.72413E+02,-4.37150E+01,8.97921E-02,1.34191E+00,1.92613E-01,1.36196E+00,1.76785E-01,1.35426E+00,1.20327E-01,1.37238E+00,8.61012E-02,1.37763E+00,5.65148E-02,1.37935E+00,3.13787E-02,1.35867E+00
rb4x79cv,1.72422E+02,-4.37150E+01,9.27588E-02,1.34183E+00,1.99089E-01,1.36209E+00,1.82602E-01,1.35399E+00,1.24229E-01,1.37228E+00,8.88612E-02,1.37761E+00,5.83018E-02,1.37939E+00,3.23476E-02,1.35860E+00
rb4x7cbm,1.72431E+02,-4.37150E+01,9.58305E-02,1.34182E+00,2.05796E-01,1.36230E+00,1.88625E-01,1.35377E+00,1.28268E-01,1.37218E+00,9.17184E-02,1.37759E+00,6.01510E-02,1.37941E+00,3.33494E-02,1.35856E+00
rb4x7cyv,1.72440E+02,-4.37150E+01,9.90064E-02,1.34188E+00,2.12731E-01,1.36260E+00,1.94851E-01,1.35361E+00,1.32443E-01,1.37209E+00,9.46717E-02,1.37756E+00,6.20616E-02,1.37942E+00,3.43834E-02,1.35854E+00
rb4xk1vt,1.72449E+02,-4.37150E+01,1.02297E-01,1.34203E+00,2.19920E-01,1.36301E+00,2.01299E-01,1.35353E+00,1.36767E-01,1.37202E+00,9.77283E-02,1.37755E+00,6.40374E-02,1.37941E+00,3.54515E-02,1.35858E+00
rb4xk3uj,1.72458E+02,-4.37150E+01,1.05662E-01,1.34219E+00,2.27273E-01,1.36345E+00,2.07895E-01,1.35345E+00,1.41190E-01,1.37191E+00,1.00855E-01,1.37750E+00,6.60581E-02,1.37937E+00,3.65431E-02,1.35860E+00
rb4xk9ft,1.72467E+02,-4.37150E+01,1.09105E-01,1.34240E+00,2.34799E-01,1.36396E+00,2.14644E-01,1.35340E+00,1.45714E-01,1.37180E+00,1.04053E-01,1.37743E+00,6.81240E-02,1.37931E+00,3.76581E-02,1.35865E+00
rb4xkccj,1.72476E+02,-4.37150E+01,1.12615E-01,1.34265E+00,2.42474E-01,1.36454E+00,2.21522E-01,1.35340E+00,1.50325E-01,1.37169E+00,1.07311E-01,1.37736E+00,7.02278E-02,1.37923E+00,3.87922E-02,1.35871E+00
rb4xkczt,1.72485E+02,-4.37150E+01,1.16177E-01,1.34296E+00,2.50266E-01,1.36519E+00,2.28501E-01,1.35345E+00,1.55003E-01,1.37159E+00,1.10615E-01,1.37729E+00,7.23599E-02,1.37915E+00,3.99405E-02,1.35882E+00
rb4xm1ym,1.72494E+02,-4.37150E+01,1.19772E-01,1.34332E+00,2.58135E-01,1.36593E+00,2.35544E-01,1.35354E+00,1.59722E-01,1.37149E+00,1.13947E-01,1.37721E+00,7.45089E-02,1.37905E+00,4.10964E-02,1.35895E+00
rb4xm3uv,1.72503E+02,-4.37150E+01,1.23378E-01,1.34374E+00,2.66034E-01,1.36674E+00,2.42608E-01,1.35370E+00,1.64453E-01,1.37141E+00,1.17287E-01,1.37714E+00,7.66609E-02,1.37896E+00,4.22525E-02,1.35911E+00
rb4xm9gm,1.72512E+02,-4.37150E+01,1.26970E-01,1.34420E+00,2.73906E-01,1.36763E+00,2.49642E-01,1.35392E+00,1.69160E-01,1.37136E+00,1.20608E-01,1.37709E+00,7.87998E-02,1.37888E+00,4.33999E-02,1.35932E+00
rb4xmccv,1.72521E+02,-4.37150E+01,1.30515E-01,1.34474E+00,2.81685E-01,1.36861E+00,2.56585E-01,1.35422E+00,1.73804E-01,1.37134E+00,1.23883E-01,1.37706E+00,8.09065E-02,1.37881E+00,4.45283E-02,1.35957E+00
rb4xq1bt,1.72530E+02,-4.37150E+01,1.33980E-01,1.34532E+00,2.89296E-01,1.36967E+00,2.63369E-01,1.35458E+00,1.78338E-01,1.37136E+00,1.27077E-01,1.37706E+00,8.29598E-02,1.37878E+00,4.56264E-02,1.35987E+00
rb4xq1zj,1.72539E+02,-4.37150E+01,1.37326E-01,1.34597E+00,2.96653E-01,1.37081E+00,2.69916E-01,1.35503E+00,1.82709E-01,1.37142E+00,1.30155E-01,1.37710E+00,8.49357E-02,1.37877E+00,4.66812E-02,1.36020E+00
rb4xq3vt,1.72548E+02,-4.37150E+01,1.40508E-01,1.34667E+00,3.03661E-01,1.37201E+00,2.76142E-01,1.35555E+00,1.86861E-01,1.37153E+00,1.33075E-01,1.37718E+00,8.68084E-02,1.37880E+00,4.76789E-02,1.36057E+00
rb4xq9uj,1.72557E+02,-4.37150E+01,1.43480E-01,1.34742E+00,3.10220E-01,1.37326E+00,2.81956E-01,1.35614E+00,1.90733E-01,1.37170E+00,1.35796E-01,1.37730E+00,8.85502E-02,1.37887E+00,4.86049E-02,1.36099E+00
rb4xqcft,1.72566E+02,-4.37150E+01,1.46195E-01,1.34820E+00,3.16222E-01,1.37456E+00,2.87265E-01,1.35679E+00,1.94261E-01,1.37191E+00,1.38271E-01,1.37747E+00,9.01326E-02,1.37897E+00,4.94440E-02,1.36143E+00
rb4xr1cm,1.72575E+02,-4.37150E+01,1.48604E-01,1.34901E+00,3.21561E-01,1.37586E+00,2.91971E-01,1.35750E+00,1.97382E-01,1.37217E+00,1.40457E-01,1.37767E+00,9.15271E-02,1.37912E+00,5.01814E-02,1.36188E+00
rb4xr1zv,1.72584E+02,-4.37150E+01,1.50657E-01,1.34981E+00,3.26128E-01,1.37714E+00,2.95982E-01,1.35823E+00,2.00034E-01,1.37247E+00,1.42311E-01,1.37791E+00,9.27063E-02,1.37930E+00,5.08025E-02,1.36234E+00
rb4xr3ym,1.72593E+02,-4.37150E+01,1.52377E-01,1.35015E+00,3.29964E-01,1.37779E+00,2.99340E-01,1.35836E+00,2.02241E-01,1.37218E+00,1.43846E-01,1.37757E+00,9.36783E-02,1.37900E+00,5.13099E-02,1.36251E+00
rb4xr9uv,1.72602E+02,-4.37150E+01,1.53643E-01,1.35055E+00,3.32810E-01,1.37849E+00,3.01810E-01,1.35863E+00,2.03853E-01,1.37206E+00,1.44962E-01,1.37739E+00,9.43806E-02,1.37883E+00,5.16734E-02,1.36272E+00
rb4xrcgm,1.72611E+02,-4.37150E+01,1.54402E-01,1.35115E+00,3.34548E-01,1.37940E+00,3.03287E-01,1.35921E+00,2.04803E-01,1.37230E+00,1.45612E-01,1.37757E+00,9.47843E-02,1.37897E+00,5.18789E-02,1.36304E+00
rb4z21fj,1.72620E+02,-4.37150E+01,1.54633E-01,1.35192E+00,3.35128E-01,1.38050E+00,3.03730E-01,1.36010E+00,2.05064E-01,1.37289E+00,1.45778E-01,1.37809E+00,9.48787E-02,1.37942E+00,5.19213E-02,1.36346E+00
rb4z23bt,1.72629E+02,-4.37150E+01,1.54327E-01,1.35287E+00,3.34531E-01,1.38178E+00,3.03123E-01,1.36128E+00,2.04628E-01,1.37382E+00,1.45454E-01,1.37896E+00,9.46603E-02,1.38017E+00,5.17989E-02,1.36400E+00
rb4z23zj,1.72638E+02,-4.37150E+01,1.53582E-01,1.35332E+00,3.32961E-01,1.38238E+00,3.01658E-01,1.36185E+00,2.03616E-01,1.37422E+00,1.44724E-01,1.37929E+00,9.41806E-02,1.38047E+00,5.15358E-02,1.36423E+00
rb4z29vt,1.72647E+02,-4.37150E+01,1.52380E-01,1.35349E+00,3.30380E-01,1.38258E+00,2.99301E-01,1.36212E+00,2.02009E-01,1.37436E+00,1.43576E-01,1.37940E+00,9.34327E-02,1.38057E+00,5.11297E-02,1.36427E+00
rb4z2cum,1.72656E+02,-4.37150E+01,1.50731E-01,1.35352E+00,3.26809E-01,1.38256E+00,2.96067E-01,1.36227E+00,1.99820E-01,1.37444E+00,1.42018E-01,1.37946E+00,9.24236E-02,1.38062E+00,5.05852E-02,1.36424E+00
rb4z31fv,1.72665E+02,-4.37150E+01,1.48670E-01,1.35342E+00,3.22327E-01,1.38234E+00,2.92029E-01,1.36229E+00,1.97096E-01,1.37447E+00,1.40087E-01,1.37946E+00,9.11750E-02,1.38063E+00,4.99136E-02,1.36413E+00
rb4z33cm,1.72674E+02,-4.37150E+01,1.46242E-01,1.35321E+00,3.17032E-01,1.38194E+00,2.87272E-01,1.36222E+00,1.93896E-01,1.37444E+00,1.37821E-01,1.37942E+00,8.97129E-02,1.38060E+00,4.91286E-02,1.36395E+00
rb4z33zv,1.72683E+02,-4.37150E+01,1.43496E-01,1.35290E+00,3.11030E-01,1.38138E+00,2.81891E-01,1.36205E+00,1.90283E-01,1.37436E+00,1.35266E-01,1.37933E+00,8.80657E-02,1.38054E+00,4.82453E-02,1.36372E+00
rb4z39ym,1.72692E+02,-4.37150E+01,1.40482E-01,1.35251E+00,3.04435E-01,1.38070E+00,2.75986E-01,1.36182E+00,1.86323E-01,1.37425E+00,1.32467E-01,1.37922E+00,8.62629E-02,1.38045E+00,4.72790E-02,1.36345E+00
rb4z3cvj,1.72701E+02,-4.37150E+01,1.37251E-01,1.35207E+00,2.97357E-01,1.37993E+00,2.69656E-01,1.36154E+00,1.82081E-01,1.37411E+00,1.29472E-01,1.37909E+00,8.43342E-02,1.38035E+00,4.62455E-02,1.36315E+00
rb4z61gt,1.72710E+02,-4.37150E+01,1.33852E-01,1.35159E+00,2.89906E-01,1.37910E+00,2.62996E-01,1.36122E+00,1.77622E-01,1.37396E+00,1.26325E-01,1.37895E+00,8.23077E-02,1.38023E+00,4.51595E-02,1.36284E+00
rb4z63fj,1.72719E+02,-4.37150E+01,1.30331E-01,1.35110E+00,2.82182E-01,1.37824E+00,2.56097E-01,1.36090E+00,1.73005E-01,1.37380E+00,1.23067E-01,1.37880E+00,8.02103E-02,1.38011E+00,4.40352E-02,1.36254E+00
rb4z69bt,1.72728E+02,-4.37150E+01,1.26773E-01,1.35063E+00,2.74377E-01,1.37739E+00,2.49126E-01,1.36060E+00,1.68343E-01,1.37366E+00,1.19778E-01,1.37867E+00,7.80924E-02,1.37999E+00,4.28995E-02,1.36226E+00
rb4z69zj,1.72737E+02,-4.37150E+01,1.23349E-01,1.35020E+00,2.66863E-01,1.37660E+00,2.42417E-01,1.36033E+00,1.63856E-01,1.37353E+00,1.16613E-01,1.37854E+00,7.60543E-02,1.37988E+00,4.18059E-02,1.36200E+00
rb4z6cvv,1.72746E+02,-4.37150E+01,1.20064E-01,1.34982E+00,2.59654E-01,1.37588E+00,2.35980E-01,1.36011E+00,1.59552E-01,1.37342E+00,1.13578E-01,1.37843E+00,7.40993E-02,1.37978E+00,4.07563E-02,1.36179E+00
